code,metric,axis,rate,dec_p_flip,dec_p_ins,dec_p_del,dec_p_ovr_erase,decision_depth,max_drift,trials,ref_bits,edit_distance,edit_rate,lock_bits,mean_lock,detect_samples,mean_detect
K5_R1_5,lock,insert,0.5167,0.005,0.5167,0.001,0,40,8,30,,,,126360,0.68457955,,
K5_R1_5,lock,insert,0.5833,0.005,0.5833,0.001,0,40,8,30,,,,126360,0.70223278,,
K5_R1_5,lock,insert,0.65,0.005,0.65,0.001,0,40,8,30,,,,126360,0.72027487,,
K5_R1_5,lock,insert,0.7667,0.005,0.7667,0.001,0,40,8,30,,,,126360,0.74886972,,
K5_R1_5,lock,insert,0.8833,0.005,0.8833,0.001,0,40,8,30,,,,126360,0.78942141,,
K5_R1_5,lock,insert,1,0.005,0.998,0.001,0,40,8,30,,,,126360,1,,
K5_R1_5,lock,delete,0,0.005,0.001,0.001,0,40,8,30,,,,117660,1,,
K5_R1_5,lock,delete,0.0133,0.005,0.001,0.0133,0,40,8,30,,,,117630,0.97473887,,
K5_R1_5,lock,delete,0.0267,0.005,0.001,0.0267,0,40,8,30,,,,117623,0.94700923,,
K5_R1_5,lock,delete,0.04,0.005,0.001,0.04,0,40,8,30,,,,117609,0.92244494,,
K5_R1_5,lock,delete,0.0533,0.005,0.001,0.0533,0,40,8,30,,,,117597,0.90136531,,
K5_R1_5,lock,delete,0.0667,0.005,0.001,0.0667,0,40,8,30,,,,117565,0.88585855,,
K5_R1_5,lock,delete,0.08,0.005,0.001,0.08,0,40,8,30,,,,117478,0.871251,,
K5_R1_5,lock,delete,0.0967,0.005,0.001,0.0967,0,40,8,30,,,,117332,0.85713949,,
K5_R1_5,lock,delete,0.1133,0.005,0.001,0.1133,0,40,8,30,,,,117280,0.84350815,,
K5_R1_5,lock,delete,0.13,0.005,0.001,0.13,0,40,8,30,,,,116956,0.83309893,,
K5_R1_5,lock,delete,0.15,0.005,0.001,0.15,0,40,8,30,,,,116302,0.82349513,,
K5_R1_5,lock,delete,0.17,0.005,0.001,0.17,0,40,8,30,,,,115713,0.81717507,,
K5_R1_5,lock,delete,0.19,0.005,0.001,0.19,0,40,8,30,,,,114338,0.81125045,,
K5_R1_5,lock,delete,0.2267,0.005,0.001,0.2267,0,40,8,30,,,,110935,0.80717907,,
K5_R1_5,lock,delete,0.2633,0.005,0.001,0.2633,0,40,8,30,,,,107071,0.81337328,,
K5_R1_5,lock,delete,0.3,0.005,0.001,0.3,0,40,8,30,,,,101933,0.82327338,,
K5_R1_5,lock,delete,0.3667,0.005,0.001,0.3667,0,40,8,30,,,,92180,0.8557727,,
K5_R1_5,lock,delete,0.4333,0.005,0.001,0.4333,0,40,8,30,,,,82425,0.89361759,,
K5_R1_5,lock,delete,0.5,0.005,0.001,0.5,0,40,8,30,,,,72570,0.93464147,,
K5_R1_5,lock,delete,0.6,0.005,0.001,0.6,0,40,8,30,,,,57447,0.99084008,,
K5_R1_5,lock,delete,0.7,0.005,0.001,0.7,0,40,8,30,,,,42578,0.99999986,,
K5_R1_5,lock,delete,0.8,0.005,0.001,0.8,0,40,8,30,,,,27534,1,,
K5_R1_5,lock,delete,0.8333,0.005,0.001,0.8333,0,40,8,30,,,,22515,1,,
K5_R1_5,lock,delete,0.8667,0.005,0.001,0.8667,0,40,8,30,,,,17488,1,,
K5_R1_5,lock,delete,0.9,0.005,0.001,0.9,0,40,8,30,,,,12501,1,,
K5_R1_5,lock,delete,0.9167,0.005,0.001,0.9167,0,40,8,30,,,,9970,1,,
K5_R1_5,lock,delete,0.9333,0.005,0.001,0.9333,0,40,8,30,,,,7461,1,,
K5_R1_5,lock,delete,0.95,0.005,0.001,0.95,0,40,8,30,,,,5038,1,,
K5_R1_5,lock,delete,0.9667,0.005,0.001,0.9667,0,40,8,30,,,,2567,1,,
K5_R1_5,lock,delete,1,0.005,0.001,0.998,0,40,8,30,,,,0,0,,
K5_R1_5,lock,delete,0.9833,0.005,0.001,0.9833,0,40,8,30,,,,68,1,,
K5_R1_5,lock,erase,0,0.005,0,0,0.001,40,0,30,,,,117690,1,,
K5_R1_5,lock,erase,0.02,0.005,0,0,0.02,40,0,30,,,,117690,0.99468493,,
K5_R1_5,lock,erase,0.04,0.005,0,0,0.04,40,0,30,,,,117690,0.99346272,,
K5_R1_5,lock,erase,0.06,0.005,0,0,0.06,40,0,30,,,,117690,0.99246212,,
K5_R1_5,lock,erase,0.09,0.005,0,0,0.09,40,0,30,,,,117690,0.99208732,,
K5_R1_5,lock,erase,0.12,0.005,0,0,0.12,40,0,30,,,,117690,0.99184159,,
K5_R1_5,lock,erase,0.15,0.005,0,0,0.15,40,0,30,,,,117690,0.99192307,,
K5_R1_5,lock,erase,0.1933,0.005,0,0,0.1933,40,0,30,,,,117690,0.99284491,,
K5_R1_5,lock,erase,0.2367,0.005,0,0,0.2367,40,0,30,,,,117690,0.99373665,,
K5_R1_5,lock,erase,0.28,0.005,0,0,0.28,40,0,30,,,,117690,0.99495192,,
K5_R1_5,lock,erase,0.3367,0.005,0,0,0.3367,40,0,30,,,,117690,0.99648418,,
K5_R1_5,lock,erase,0.3933,0.005,0,0,0.3933,40,0,30,,,,117690,0.99852351,,
K5_R1_5,lock,erase,0.45,0.005,0,0,0.45,40,0,30,,,,117690,0.99993661,,
K5_R1_5,lock,erase,0.5167,0.005,0,0,0.5167,40,0,30,,,,117690,0.99999918,,
K5_R1_5,lock,erase,0.5833,0.005,0,0,0.5833,40,0,30,,,,117690,0.99794093,,
K5_R1_5,lock,erase,0.65,0.005,0,0,0.65,40,0,30,,,,117690,0.98982402,,
K5_R1_5,lock,erase,0.7167,0.005,0,0,0.7167,40,0,30,,,,117690,0.97675179,,
K5_R1_5,lock,erase,0.7833,0.005,0,0,0.7833,40,0,30,,,,117690,0.95733579,,
K5_R1_5,lock,erase,0.85,0.005,0,0,0.85,40,0,30,,,,117690,0.92065401,,
K5_R1_5,lock,erase,0.9,0.005,0,0,0.9,40,0,30,,,,117690,0.87003569,,
K5_R1_5,lock,erase,0.95,0.005,0,0,0.95,40,0,30,,,,117690,0.75450099,,
K5_R1_5,lock,erase,1,0.005,0,0,0.999,40,0,30,,,,117690,1,,
